Name,fuel_type,Transmission,Ownership,Mileage,Engine,Max Power,Seats,kilometers_driven,price,Year
Mercedes-Benz,Diesel,Manual,Second Owner,21.43,1364,87.2,5,40000,1290000,2014
Toyota,Petrol,Manual,First Owner,22.35,1197,88.5,5,48527,699000,2019
Renault,Diesel,Manual,First Owner,22.35,1197,88.5,5,50000,600000,2017
Hyundai,Diesel,Manual,First Owner,22.35,1197,88.5,5,60000,700000,2019
Ford,Petrol,Manual,First Owner,22.35,1197,88.5,5,30000,900000,2018
Jaguar,Petrol,Manual,First Owner,22.35,1197,88.5,5,20000,3250000,2019
Honda,Diesel,Manual,Second Owner,25.5,1498,98.6,5,71096,714000,2017
Mercedes-Benz,Diesel,Manual,Second Owner,25.5,1498,98.6,5,80000,775000,2012
Ford,Petrol,Manual,Second Owner,25.5,1498,98.6,5,70000,200000,2008
Maruti,Petrol,Manual,Second Owner,25.5,1498,98.6,5,134850,316000,2010
Honda,Petrol,Manual,Second Owner,25.5,1498,98.6,5,61000,440000,2013
Honda,Petrol,Manual,First Owner,18.6,1199,88.76,5,22000,750000,2020
Toyota,Diesel,Manual,First Owner,18.6,1199,88.76,5,15000,1800000,2020
Honda,Diesel,Manual,First Owner,18.6,1199,88.76,5,60000,600000,2018
Maruti,Petrol,Manual,First Owner,18.6,1199,88.76,5,44385,436000,2015
Toyota,Diesel,Manual,First Owner,18.6,1199,88.76,5,126000,670000,2013
Hyundai,Petrol,Manual,First Owner,20.7,1197,81.86,5,110054,626000,2020
Toyota,Diesel,Manual,First Owner,20.7,1197,81.86,5,56400,2525000,2017
Hyundai,Petrol,Manual,First Owner,20.7,1197,81.86,5,30000,875000,2022
Tata,Diesel,Manual,First Owner,20.7,1197,81.86,5,120000,280000,2009
Maruti,Petrol,Manual,First Owner,20.7,1197,81.86,5,30000,800000,2018
Honda,Petrol,Manual,First Owner,17.4,1497,117.3,5,85028,465000,2012
Honda,Petrol,Manual,First Owner,17.4,1497,117.3,5,61000,190000,2013
Jeep,Diesel,Manual,First Owner,17.4,1497,117.3,5,24916,3180000,2022
Hyundai,Diesel,Manual,First Owner,17.4,1497,117.3,5,30000,1350000,2018
Maruti,Petrol,Manual,First Owner,17.4,1497,117.3,5,77293,921000,2019
Honda,Petrol,Manual,First Owner,18.6,1498,119.35,5,10990,1268000,2021
Jeep,Diesel,Manual,First Owner,18.6,1498,119.35,5,28831,1000000,2018
Hyundai,Petrol,Manual,First Owner,18.6,1498,119.35,5,25121,279000,2015
BMW,Diesel,Manual,First Owner,18.6,1498,119.35,5,87000,975000,2011
Maruti,Petrol,Manual,First Owner,18.6,1498,119.35,5,110000,310000,2013
Hyundai,Petrol,Manual,Second Owner,14.59,1999,149.92,5,115484,805000,2017
Honda,Diesel,Manual,Second Owner,14.59,1999,149.92,5,49000,790000,2018
Hyundai,Petrol,Manual,Second Owner,14.59,1999,149.92,5,95916,244000,2011
Honda,Petrol,Manual,Second Owner,14.59,1999,149.92,5,102662,520000,2014
Maruti,Petrol,Manual,Second Owner,14.59,1999,149.92,5,25502,358000,2019
Skoda,Diesel,Manual,Second Owner,17.67,1968,138.08,5,80062,475000,2011
Honda,Petrol,Manual,Second Owner,17.67,1968,138.08,5,27460,525000,2016
Maruti,Diesel,Manual,Second Owner,17.67,1968,138.08,5,98076,300000,2016
Skoda,Petrol,Manual,Second Owner,17.67,1968,138.08,5,13802,1764999,2022
Maruti,Petrol,Manual,Second Owner,17.67,1968,138.08,5,57120,390000,2016
Skoda,Diesel,Manual,First Owner,20.5,1598,103.5,5,80039,375000,2012
Maruti,Petrol,Manual,First Owner,20.5,1598,103.5,5,14000,724000,2021
Renault,Petrol,Manual,First Owner,20.5,1598,103.5,5,84020,339000,2018
Ford,Diesel,Manual,First Owner,20.5,1598,103.5,5,90000,175000,2011
Toyota,Diesel,Manual,First Owner,20.5,1598,103.5,5,97000,1350000,2016
Maruti,Petrol,Manual,First Owner,21.7,998,65.71,5,16473,509999,2020
Honda,Petrol,Manual,First Owner,21.7,998,65.71,5,43985,434999,2014
Maruti,Petrol,Manual,First Owner,21.7,998,65.71,5,49692,259000,2015
Hyundai,Petrol,Manual,First Owner,21.7,998,65.71,5,40000,400000,2011
Maruti,Petrol,Manual,First Owner,21.7,998,65.71,5,51868,345000,2017
BMW,Petrol,Automatic,First Owner,11.24,2998,335.26,5,8000,9350000,2022
Hyundai,Petrol,Automatic,First Owner,11.24,2998,335.26,5,28322,295000,2012
Hyundai,Petrol,Automatic,First Owner,11.24,2998,335.26,5,90000,150000,2008
Mercedes-Benz,Petrol,Automatic,First Owner,11.24,2998,335.26,5,65000,950000,2011
Hyundai,Petrol,Automatic,First Owner,11.24,2998,335.26,5,52725,208000,2010
Maruti,Petrol,Automatic,First Owner,21.4,1197,83.1,5,53819,660000,2017
Hyundai,Diesel,Automatic,First Owner,21.4,1197,83.1,5,12000,1675000,2022
Hyundai,Petrol,Automatic,First Owner,21.4,1197,83.1,5,96502,269000,2011
Kia,Petrol,Automatic,First Owner,21.4,1197,83.1,5,42000,1595000,2020
Maruti,Diesel,Automatic,First Owner,21.4,1197,83.1,5,50000,320000,2014
Mahindra,Diesel,Manual,Second Owner,15.4,2179,120.0,8,100060,495000,2011
Maruti,Petrol,Manual,Second Owner,15.4,2179,120.0,8,15000,575000,2022
Jaguar,Diesel,Manual,Second Owner,15.4,2179,120.0,8,60000,6300000,2018
Hyundai,Petrol,Manual,Second Owner,15.4,2179,120.0,8,13444,593000,2017
Hyundai,Petrol,Manual,Second Owner,15.4,2179,120.0,8,84929,210000,2012
Volkswagen,Petrol,Automatic,First Owner,18.19,1197,103.2,5,93000,790000,2017
Ford,Petrol,Automatic,First Owner,18.19,1197,103.2,5,71762,335000,2017
Renault,Petrol,Automatic,First Owner,18.19,1197,103.2,5,37634,400000,2019
Mahindra,Diesel,Automatic,First Owner,18.19,1197,103.2,5,56226,1057000,2019
Honda,Petrol,Automatic,First Owner,18.19,1197,103.2,5,42000,675000,2017
Maruti,Diesel,Manual,First Owner,20.77,1248,88.76,7,82000,690000,2013
Mahindra,Diesel,Manual,First Owner,20.77,1248,88.76,7,75000,599000,2017
Maruti,Petrol,Manual,First Owner,20.77,1248,88.76,7,64934,191000,2012
Renault,Petrol,Manual,First Owner,20.77,1248,88.76,7,8733,560000,2020
Maruti,Petrol,Manual,First Owner,20.77,1248,88.76,7,21515,1100000,2019
BMW,Diesel,Automatic,First Owner,18.12,1995,190.0,5,100057,1450000,2013
Maruti,Petrol,Automatic,First Owner,18.12,1995,190.0,5,79000,650000,2017
Maruti,Petrol,Automatic,First Owner,18.12,1995,190.0,5,30000,580000,2022
Honda,Petrol,Automatic,First Owner,18.12,1995,190.0,5,57963,1264000,2020
Audi,Diesel,Automatic,First Owner,18.12,1995,190.0,5,50000,1200000,2015
Honda,Petrol,Manual,First Owner,21.66,1498,108.62,5,38734,484999,2016
Hyundai,Petrol,Manual,First Owner,21.66,1498,108.62,5,61609,324000,2011
Honda,Petrol,Manual,First Owner,21.66,1498,108.62,5,19508,1666000,2022
Mercedes-Benz,Petrol,Manual,First Owner,21.66,1498,108.62,5,42000,5200000,2020
Hyundai,Diesel,Manual,First Owner,22.0,1582,126.2,5,102497,827000,2018
Maruti,Petrol,Manual,First Owner,22.0,1582,126.2,5,22000,575000,2022
Skoda,Petrol,Manual,First Owner,22.0,1582,126.2,5,80000,860000,2018
Honda,Petrol,Manual,First Owner,22.0,1582,126.2,5,49423,789000,2018
Tata,Petrol,Manual,First Owner,22.0,1582,126.2,5,53000,440000,2019
Toyota,Petrol,Manual,Second Owner,17.6,1496,88.73,5,97942,345000,2011
Volkswagen,Petrol,Manual,Second Owner,17.6,1496,88.73,5,54000,650000,2017
Tata,Diesel,Manual,Second Owner,17.6,1496,88.73,5,60000,2100000,2021
Maruti,Petrol,Manual,Second Owner,17.6,1496,88.73,5,78622,459000,2012
Maruti,Petrol,Manual,Second Owner,17.6,1496,88.73,5,71000,385000,2016
Volkswagen,Petrol,Manual,First Owner,18.78,999,75.0,5,78423,650000,2019
Renault,Diesel,Manual,First Owner,18.78,999,75.0,5,50000,450000,2016
Maruti,Diesel,Manual,First Owner,18.78,999,75.0,5,70000,790000,2016
Hyundai,Diesel,Manual,First Owner,18.78,999,75.0,5,18025,1275000,2022
Honda,Petrol,Manual,First Owner,18.78,999,75.0,5,48000,720000,2019
Maruti,Petrol,Manual,Second Owner,22.05,796,47.33,5,43088,244000,2014
Honda,Diesel,Manual,Second Owner,22.05,796,47.33,5,68000,625000,2016
Maruti,Cng,Manual,Second Owner,22.05,796,47.33,5,80000,260000,2012
Honda,Petrol,Manual,Second Owner,22.05,796,47.33,5,68220,375000,2010
Maruti,Petrol,Manual,Second Owner,22.05,796,47.33,5,56000,540000,2018
Renault,Petrol,Manual,First Owner,20.5,999,98.63,5,14103,815000,2021
Volkswagen,Petrol,Manual,First Owner,20.5,999,98.63,5,54000,650000,2017
Tata,Diesel,Manual,First Owner,20.5,999,98.63,5,120000,100000,2016
Jeep,Diesel,Manual,First Owner,20.5,999,98.63,5,6000,3875000,2022
Maruti,Diesel,Manual,First Owner,20.5,999,98.63,5,60000,825000,2018
Mercedes-Benz,Diesel,Automatic,First Owner,15.8,2143,170.0,5,74000,1100000,2011
Hyundai,Petrol,Automatic,First Owner,15.8,2143,170.0,5,32337,545000,2019
Tata,Diesel,Automatic,First Owner,15.8,2143,170.0,5,80000,1050000,2017
Mahindra,Diesel,Automatic,First Owner,15.8,2143,170.0,5,59889,985000,2018
Tata,Petrol,Automatic,First Owner,15.8,2143,170.0,5,50000,720000,2021
Toyota,Petrol,Automatic,First Owner,18.76,1462,103.26,5,41285,1150000,2022
Maruti,Petrol,Automatic,First Owner,18.76,1462,103.26,5,21873,835000,2019
Maruti,Diesel,Automatic,First Owner,18.76,1462,103.26,5,120000,270000,2016
Jaguar,Diesel,Automatic,First Owner,18.76,1462,103.26,5,11000,3775000,2019
Maruti,Cng,Automatic,First Owner,18.76,1462,103.26,5,120000,229999,2016
Ford,Petrol,Manual,Third Owner,15.6,1196,70.02,5,76554,210000,2012
Renault,Petrol,Manual,Third Owner,15.6,1196,70.02,5,17330,415000,2020
Maruti,Diesel,Manual,Third Owner,15.6,1196,70.02,5,120000,250000,2009
Hyundai,Petrol,Manual,Third Owner,15.6,1196,70.02,5,38500,825000,2019
Maruti,Petrol,Manual,Third Owner,15.6,1196,70.02,5,50000,200000,2011
Datsun,Petrol,Manual,First Owner,19.02,1198,67.05,7,25119,391000,2018
Honda,Petrol,Manual,First Owner,19.02,1198,67.05,7,28316,545000,2020
Volkswagen,Petrol,Manual,First Owner,19.02,1198,67.05,7,30088,732000,2021
Toyota,Diesel,Manual,First Owner,19.02,1198,67.05,7,120000,1625000,2013
Maruti,Cng,Manual,First Owner,19.02,1198,67.05,7,30000,1160000,2022
Volkswagen,Petrol,Manual,First Owner,20.08,999,113.98,5,4977,1529000,2022
Honda,Petrol,Manual,First Owner,20.08,999,113.98,5,19000,975000,2021
Datsun,Petrol,Manual,First Owner,20.08,999,113.98,5,65094,273000,2017
BMW,Diesel,Manual,First Owner,20.08,999,113.98,5,39157,2198000,2016
Maruti,Petrol,Manual,First Owner,20.08,999,113.98,5,3819,723000,2023
Volvo,Petrol,Automatic,First Owner,12.18,1969,197.0,5,10000,5300000,2023
Hyundai,Petrol,Automatic,First Owner,12.18,1969,197.0,5,22000,950000,2021
Maruti,Diesel,Automatic,First Owner,12.18,1969,197.0,5,120000,250000,2009
Toyota,Diesel,Automatic,First Owner,12.18,1969,197.0,5,162000,825000,2008
Hyundai,Petrol,Automatic,First Owner,12.18,1969,197.0,5,7825,806000,2020
Honda,Petrol,Automatic,Third Owner,9.0,2997,218.0,5,85037,250000,2004
Maruti,Diesel,Automatic,Third Owner,9.0,2997,218.0,5,49000,795000,2019
Maruti,Petrol,Automatic,Third Owner,9.0,2997,218.0,5,55024,175000,2010
BMW,Petrol,Automatic,Third Owner,9.0,2997,218.0,5,89900,1175000,2013
Honda,Petrol,Automatic,Third Owner,9.0,2997,218.0,5,70000,700000,2016
Maruti,Petrol,Manual,Second Owner,21.7,998,65.71,5,2177,549000,2021
Maruti,Diesel,Manual,Second Owner,21.7,998,65.71,5,48000,725000,2017
Renault,Petrol,Manual,Second Owner,21.7,998,65.71,5,21687,702000,2020
Maruti,Petrol,Manual,Second Owner,21.7,998,65.71,5,58666,656000,2017
Maruti,Petrol,Manual,Second Owner,21.7,998,65.71,5,27436,507000,2019
Ford,Diesel,Manual,First Owner,21.7,1498,98.96,5,40511,860000,2018
Ford,Petrol,Manual,First Owner,21.7,1498,98.96,5,65000,475000,2015
Toyota,Diesel,Manual,First Owner,21.7,1498,98.96,5,120000,1085000,2013
Maruti,Petrol,Manual,First Owner,21.7,1498,98.96,5,54137,612000,2018
Maruti,Petrol,Manual,First Owner,21.7,1498,98.96,5,40673,499000,2013
Hyundai,Petrol,Manual,First Owner,18.0,998,118.35,5,30400,1145000,2021
Hyundai,Petrol,Manual,First Owner,18.0,998,118.35,5,51000,799000,2018
Datsun,Petrol,Manual,First Owner,18.0,998,118.35,5,72762,279000,2017
Toyota,Diesel,Manual,First Owner,18.0,998,118.35,5,180000,1195000,2011
Hyundai,Diesel,Manual,First Owner,18.0,998,118.35,5,60000,1300000,2022
Honda,Diesel,Manual,First Owner,25.5,1498,98.6,5,75000,790000,2017
Honda,Petrol,Manual,First Owner,25.5,1498,98.6,5,32000,990000,2020
Tata,Diesel,Manual,First Owner,25.5,1498,98.6,5,30000,825000,2021
Renault,Petrol,Manual,First Owner,25.5,1498,98.6,5,21997,436000,2019
Maruti,Petrol,Manual,First Owner,25.5,1498,98.6,5,33100,639000,2018
Skoda,Petrol,Automatic,First Owner,17.2,999,113.98,5,27600,1650000,2021
Toyota,Petrol,Automatic,First Owner,17.2,999,113.98,5,34000,625000,2014
Maruti,Petrol,Automatic,First Owner,17.2,999,113.98,5,52791,387000,2017
Maruti,Petrol,Automatic,First Owner,17.2,999,113.98,5,40394,721000,2020
Maruti,Petrol,Automatic,First Owner,17.2,999,113.98,5,80000,130000,2009
Hyundai,Diesel,Manual,First Owner,24.0,1120,70.0,5,53908,475000,2015
Maruti,Diesel,Manual,First Owner,24.0,1120,70.0,5,65000,550000,2017
Renault,Diesel,Manual,First Owner,24.0,1120,70.0,5,67879,383000,2012
BMW,Diesel,Manual,First Owner,24.0,1120,70.0,5,49000,1750000,2015
Maruti,Petrol,Manual,First Owner,24.0,1120,70.0,5,57929,331000,2019
Mercedes-Benz,Diesel,Automatic,First Owner,16.1,1950,191.7,5,30000,5700000,2020
Maruti,Petrol,Automatic,First Owner,16.1,1950,191.7,5,51000,525000,2015
Maruti,Petrol,Automatic,First Owner,16.1,1950,191.7,5,60053,600000,2018
Ford,Petrol,Automatic,First Owner,16.1,1950,191.7,5,80390,620000,2017
Hyundai,Petrol,Automatic,First Owner,16.1,1950,191.7,5,8500,790000,2022
Mercedes-Benz,Diesel,Automatic,First Owner,17.9,2143,201.15,5,46000,4950000,2017
Toyota,Petrol,Automatic,First Owner,17.9,2143,201.15,5,17000,925000,2022
Nissan,Petrol,Automatic,First Owner,17.9,2143,201.15,5,23316,813000,2021
Mercedes-Benz,Diesel,Automatic,First Owner,17.9,2143,201.15,5,52721,3299000,2018
Honda,Petrol,Automatic,First Owner,17.9,2143,201.15,5,60000,376000,2011
Tata,Petrol,Automatic,First Owner,18.8,1199,86.63,5,9471,828999,2021
